15465-17632-16229	  1.97967903e-01   9.22898331e-01   7.50199394e-01   4.24983058e-01    1.79883583e-01   8.43169045e-01   6.52117585e-01   1.11520878e-02    1.57456884e-01   4.47495203e-01   4.22119242e-01   5.27983246e-01    9.31670779e-01   5.31180408e-01   7.42913873e-02   9.64627757e-01    4.48680092e-01   9.54459969e-01   6.24611196e-01   8.50627909e-01    8.70636531e-01   2.90756513e-01   6.23921983e-01   5.00306603e-01    2.36637198e-02   3.96702073e-01   3.07934977e-01   7.04018780e-01    3.37217141e-02   1.49484420e-01   6.20937436e-02   3.13081548e-01    1.97403866e-01   3.52995978e-01   8.30939033e-01   5.09774313e-01    3.24382107e-01   8.44653111e-01   9.40812280e-01   5.94823886e-01    9.49676436e-01   6.40461022e-01   5.41607381e-01   4.82744741e-01    7.75565112e-01   8.76034178e-01   6.36924000e-01   4.21843628e-01    9.23288767e-01   4.89589690e-01   3.22470091e-01   7.79853949e-01    7.68510540e-01   3.08198263e-01   2.35631012e-04   4.92273561e-01    7.40983812e-01   3.01000128e-01   8.52519060e-01   3.21337426e-01    8.52471395e-01   8.60665277e-01   3.65988330e-01   9.69754082e-01    7.23336630e-01   4.06733094e-01   3.99036007e-01   7.20284761e-01    9.98595227e-01   9.60806733e-01   2.33868278e-01   5.18179001e-01    8.66756021e-01   9.86956459e-01   5.16141632e-01   6.78434472e-01    9.32756825e-01   5.30161046e-01   2.01786314e-01   7.31098873e-01    3.40667976e-01   9.75094852e-01   9.37260299e-01   1.90021402e-01    3.34264568e-01   1.85082664e-01   5.99177101e-01   1.29044409e-01    8.79660358e-01   7.19551372e-01   5.11458123e-02   8.85077807e-01    2.66045811e-01   7.94374204e-01   3.89072645e-01   7.40524515e-01    2.82706647e-01   5.82516219e-01   6.05560612e-01   2.39366191e-01
15583-13843-26260	 0.36480512  0.30663009  0.53002468  0.3924249   0.41660599  0.70472015   0.79769378  0.33864375  0.44102224  0.72053719  0.26373652  0.85643308   0.84764913  0.22979304  0.60915082  0.97754251  0.80710472  0.79905452   0.4985841   0.24155077  0.59503569  0.61651719  0.55383179  0.66911235   0.4643204   0.55926564  0.59665588  0.84465246  0.79172367  0.33064852   0.87463968  0.89737636  0.97354517  0.79943841  0.16350595  0.12720081   0.21442394  0.34833896  0.61212811  0.08609768  0.48635525  0.22604612   0.69332105  0.806522    0.34691788  0.48589557  0.65992414  0.71363196   0.05826162  0.93793422  0.30052603  0.20321764  0.40715754  0.23555452   0.42035849  0.89379061  0.63118996  0.97990152  0.59607135  0.8461985   0.5354132   0.31061685  0.75618475  0.92109922  0.95309053  0.61747216   0.31225252  0.43363027  0.95736738  0.40966254  0.66663543  0.97779513   0.43766165  0.45148437  0.49183233  0.97892957  0.37970832  0.72834839   0.53751717  0.67878284  0.38957614  0.14712097  0.49245015  0.23266998   0.37854437  0.27271235  0.76723375  0.35526078  0.10329309  0.61123893   0.04753619  0.63203677  0.46831009  0.25005278  0.44617547  0.35498735   0.94979703  0.05602508  0.3524791   0.62525823
15652-30888-1718	 0.78357129  0.52512159  0.24559688  0.52795359  0.12324159  0.82882666   0.37070048  0.80553036  0.21546137  0.65546383  0.23428996  0.7287782   0.7987012   0.71442054  0.856933    0.13128859  0.11615335  0.27841812   0.5808915   0.23638981  0.4878176   0.23435301  0.79070546  0.39677585   0.82346388  0.84688789  0.06899405  0.05152677  0.44250261  0.62919052   0.81432764  0.68688416  0.43461717  0.76574575  0.20560779  0.47725902   0.13895326  0.06612182  0.84325984  0.91547262  0.43254673  0.44816642   0.60958379  0.90950377  0.0687731   0.54678761  0.35075064  0.37447089   0.40332929  0.26452854  0.61377901  0.73809587  0.21215251  0.27031676   0.12174622  0.59299946  0.88043293  0.13417846  0.58131971  0.25128699   0.23896643  0.44281505  0.40269487  0.80956602  0.14169678  0.10572463   0.968704    0.32722933  0.78777704  0.42193663  0.12893379  0.91030455   0.14218083  0.53982001  0.46782879  0.21862473  0.42094695  0.88045434   0.88006368  0.84836267  0.35025166  0.15011812  0.99417442  0.17689045   0.07255754  0.46268171  0.0058786   0.50071996  0.97592909  0.48789777   0.93708205  0.01878028  0.57834795  0.4825061   0.26087783  0.84349451   0.66845314  0.53319233  0.15554603  0.82736758
15661-24731-14114	  8.00507578e-01   5.34119061e-01   6.88597377e-01   2.56032380e-02    8.83375270e-01   6.65478742e-01   6.89540910e-01   7.96031879e-01    1.63121910e-01   2.61953117e-01   5.79701574e-02   1.64247454e-01    7.90598180e-01   5.93840732e-01   3.96796874e-01   8.30657721e-01    1.35946451e-01   4.75629578e-01   9.46790715e-01   2.70188869e-01    1.79348092e-02   1.39561661e-01   5.30932413e-03   3.13138505e-01    3.79498721e-03   7.10888476e-03   5.04500511e-01   9.92249947e-01    6.49172736e-01   9.96719828e-02   9.03446631e-01   2.37080861e-02    9.99323238e-01   6.95436089e-01   8.73085268e-01   3.54149826e-01    6.00659630e-01   8.59847468e-01   1.23701203e-01   7.83776239e-01    3.46757339e-01   2.09845956e-01   1.78642855e-01   8.55135597e-02    8.06074520e-01   4.93002994e-01   6.43718180e-01   5.70137451e-01    5.36165435e-02   5.02995951e-02   8.78198723e-01   2.02383492e-01    9.28874539e-01   8.75215133e-01   1.39803041e-01   4.23053643e-01    7.11264547e-01   8.28485336e-01   9.64609054e-01   9.86655926e-01    6.72366117e-01   1.60464393e-01   3.88290780e-01   8.37031691e-01    3.58190431e-01   1.64656274e-01   9.47081092e-03   3.97994208e-01    2.88512130e-04   9.52885252e-01   5.21186891e-01   3.07439306e-01    3.40461565e-01   6.71196472e-01   9.04740552e-01   6.02324194e-01    9.22049735e-01   2.98566096e-01   3.70318689e-01   5.99896546e-01    1.52343238e-01   5.83634506e-01   3.47374661e-01   9.56482590e-01    9.06835011e-02   1.93373799e-03   9.94078952e-01   5.68560062e-01    4.27673682e-01   7.54896016e-01   4.69269760e-01   6.02578986e-01    9.86649527e-01   9.73456603e-01   8.95949520e-01   7.56957844e-01    7.70989940e-01   2.23883442e-01   9.34932952e-01   5.12979396e-01
15716-25710-4269	 0.80302137  0.33033455  0.07813181  0.10952384  0.43532504  0.5143258   0.58530765  0.09354624  0.34273077  0.21536122  0.42079804  0.34366204   0.69459764  0.35411369  0.41756984  0.73466607  0.24269294  0.45573131   0.48130893  0.66488128  0.31937744  0.7522298   0.82164405  0.86412577   0.34505717  0.31547679  0.12836529  0.70571002  0.65097349  0.78016234   0.74667681  0.85501735  0.7450066   0.48246627  0.95471403  0.08135493   0.40791413  0.54115683  0.61582081  0.16319634  0.95037852  0.63358404   0.83199523  0.9178832   0.89460277  0.15265832  0.0460702   0.03818464   0.66747252  0.09127296  0.29485442  0.28304129  0.52963246  0.67614078   0.05121072  0.59104114  0.59019257  0.09321036  0.74290447  0.1389137   0.06778209  0.4168739   0.97148974  0.2270869   0.99089893  0.27578196   0.83226505  0.13633803  0.93708332  0.62691737  0.12719414  0.79151181   0.26660694  0.36746694  0.16408924  0.6462645   0.66038913  0.08238267   0.05544742  0.7101595   0.40837382  0.82796991  0.39912344  0.25781818   0.98066321  0.72059276  0.52481287  0.864149    0.74637453  0.32081819   0.77293853  0.61889253  0.9367495   0.95844813  0.25409149  0.26335853   0.63517649  0.1595292   0.1387256   0.04856177
15717-30272-20094	 0.65516471  0.0789502   0.80921142  0.00489852  0.18819507  0.27066831   0.88688486  0.09193872  0.36418178  0.79182491  0.74704897  0.68154532   0.95455301  0.54085877  0.67096527  0.20353624  0.11508066  0.51293591   0.75143918  0.02196568  0.74350084  0.12253893  0.3403851   0.59751986   0.99488217  0.89245165  0.888876    0.04360807  0.91639525  0.17978674   0.98154737  0.77869087  0.90757177  0.29443309  0.46153142  0.97068685   0.23170527  0.09322846  0.46225398  0.40941467  0.38979949  0.04236053   0.0298412   0.28146461  0.72950047  0.99935798  0.84734722  0.64670828   0.27189973  0.40943115  0.45147965  0.85131396  0.6779736   0.8983384   0.31733026  0.39527584  0.27711583  0.6699118   0.29840741  0.97196185   0.77902157  0.91284702  0.90262     0.09124716  0.62855028  0.44875642   0.42854575  0.19633538  0.84033428  0.7793651   0.15601423  0.00534833   0.17033735  0.4504914   0.18107977  0.02317015  0.41526558  0.17005154   0.01814724  0.52025385  0.49884705  0.28824567  0.32323964  0.10851378   0.14038899  0.56045811  0.67302539  0.68600458  0.40232778  0.37090406   0.68637345  0.11065222  0.80032953  0.87156841  0.65547945  0.07065789   0.74001627  0.69522841  0.46153665  0.17631669
15896-1098-10373	 0.77975883  0.64123615  0.1964342   0.36702639  0.31465623  0.01394961   0.28358129  0.35809719  0.77150903  0.48204379  0.97184849  0.18362418   0.67721189  0.17109929  0.31080518  0.25792612  0.2615803   0.55475609   0.24149585  0.12104113  0.09428815  0.75970058  0.75652017  0.6683472   0.96705381  0.68500688  0.41201475  0.91358935  0.98882866  0.65275757   0.41229468  0.30234359  0.73343374  0.8567845   0.78539176  0.07242736   0.95915312  0.47730806  0.3505533   0.8853547   0.448828    0.32938241   0.36421209  0.48749941  0.06177275  0.16842071  0.20762021  0.33651356   0.47583538  0.19375651  0.7228528   0.11955677  0.15406769  0.65510106   0.08940265  0.7630144   0.73107331  0.56873186  0.93774424  0.39263645   0.82359355  0.14673346  0.91233193  0.76123885  0.2356753   0.299529   0.99689541  0.37853998  0.33518631  0.58945754  0.4211386   0.23250438   0.16647995  0.46881626  0.73164569  0.4120803   0.82355207  0.51766903   0.27775247  0.87807078  0.56258964  0.89662546  0.048624    0.29839445   0.26638533  0.87875581  0.86386887  0.1496398   0.04548744  0.91116722   0.59663777  0.53047163  0.9198465   0.93034709  0.54926256  0.03487319   0.86177046  0.60153362  0.15863164  0.08677355
15979-2397-17478	 0.77119916  0.53560953  0.24647047  0.73798886  0.87393203  0.03858975   0.9613805   0.92287515  0.39415019  0.14814404  0.05225385  0.38782269   0.42353223  0.22468005  0.76105221  0.53709136  0.24450621  0.62496686   0.45469059  0.17891627  0.82596507  0.62283501  0.91962146  0.61672267   0.47160578  0.79831456  0.56953444  0.76143852  0.68390703  0.17885077   0.31759402  0.33327469  0.48359707  0.14867034  0.6136192   0.21205512   0.15741034  0.48921047  0.58880254  0.34352725  0.05453311  0.03612284   0.39610227  0.44116093  0.83797863  0.27912685  0.75746545  0.82549999   0.55459752  0.31893748  0.35340831  0.51434886  0.0780184   0.5990816   0.22443724  0.9559315   0.14736471  0.78602708  0.28702535  0.05428907   0.68855622  0.91495907  0.43599845  0.60547262  0.06411439  0.23416612   0.31762949  0.13785182  0.32956083  0.98021183  0.41637312  0.12063948   0.33291754  0.09786314  0.98882667  0.0068923   0.53666489  0.78846273   0.80348939  0.02896115  0.78746664  0.40316906  0.19911258  0.87589753   0.14411293  0.52388182  0.13275156  0.77334667  0.26318427  0.51168414   0.00831931  0.99227765  0.80764258  0.10114002  0.13081353  0.8836566   0.67189981  0.43151445  0.08746808  0.37780102
16074-30910-1278	 0.02114716  0.78808117  0.46433787  0.13837502  0.83796249  0.55133272   0.93277769  0.17929444  0.80687082  0.9953071   0.30278803  0.41859964   0.93814692  0.18785628  0.30876348  0.29099182  0.6043316   0.65686493   0.1333653   0.92071233  0.53492982  0.99156735  0.58744807  0.43453272   0.64194343  0.76312123  0.31625583  0.07936501  0.0379227   0.8544271   0.47148104  0.34474675  0.69455889  0.89689971  0.12520693  0.08128825   0.70872297  0.27038696  0.13790096  0.44401131  0.47083949  0.65651836   0.36978117  0.3125813   0.79832241  0.85720764  0.49325195  0.7394998   0.94965375  0.75017856  0.84151838  0.32865153  0.38117345  0.53934157   0.94547013  0.57337377  0.19134666  0.18897275  0.46211394  0.22829009   0.48075275  0.69129279  0.28283402  0.27672435  0.95991472  0.67701421   0.70292786  0.069048    0.47092373  0.55025943  0.46892649  0.51659797   0.4945341   0.63525891  0.99242859  0.80669088  0.63164089  0.97817236   0.83212462  0.10044031  0.19683673  0.88381786  0.02671989  0.49991241   0.38199684  0.25696942  0.64278182  0.64518897  0.44962276  0.52349081   0.71194505  0.71633406  0.14363096  0.26072774  0.44183425  0.01259815   0.2735656   0.91501916  0.62235638  0.34912474
16218-21955-18060	 0.25700856  0.12805468  0.52798683  0.9240113   0.76157716  0.27306042   0.69560659  0.11853682  0.11935553  0.06092844  0.99521151  0.04143691   0.98960641  0.44887928  0.53362307  0.33286904  0.53950725  0.91891425   0.32973631  0.15921097  0.3318826   0.73975446  0.89094661  0.3126832   0.23317668  0.31480617  0.14771558  0.86093354  0.11151011  0.60450944   0.86047322  0.56967332  0.16478829  0.93468521  0.35788302  0.97360721   0.66392703  0.61906804  0.40141983  0.15149107  0.93391778  0.44164065   0.15528771  0.73622218  0.05325308  0.46794871  0.0755847   0.28523066   0.24347087  0.26938295  0.76532887  0.25481774  0.85586636  0.57753432   0.41499195  0.37032873  0.22151     0.12995816  0.20644487  0.79102868   0.02112095  0.12058099  0.66552707  0.83432598  0.63063589  0.67718707   0.43428795  0.01417313  0.91771259  0.65282712  0.05947258  0.52553555   0.98494669  0.31107506  0.69635295  0.77483658  0.01053154  0.64631019   0.49962222  0.07246969  0.64719171  0.44963602  0.43729488  0.02738779   0.76216567  0.04654533  0.16317423  0.86668271  0.72705664  0.15252641   0.32376203  0.36208637  0.17486269  0.59166698  0.90350694  0.03186505   0.57429507  0.63081434  0.03273917  0.52650373
16329-5422-1090	 0.24378104  0.36536074  0.48478032  0.09420452  0.04092026  0.80643501   0.27187166  0.64697641  0.45494068  0.3568479   0.63469062  0.88565385   0.21321975  0.52122488  0.45485694  0.72854613  0.65481535  0.73452243   0.9293218   0.51313057  0.19342586  0.5975103   0.93992444  0.00320384   0.28444855  0.90048099  0.67304258  0.84259604  0.67260861  0.72956245   0.25148604  0.58793089  0.92998223  0.17264154  0.25239373  0.66681313   0.32109097  0.98907543  0.99211481  0.24758211  0.9188513   0.74201458   0.91132638  0.76180694  0.03719606  0.67913626  0.61468538  0.79876803   0.81550708  0.32029278  0.30236474  0.34231663  0.67211634  0.23950846   0.87218457  0.68835597  0.9928859   0.10608586  0.29739679  0.05137219   0.4665774   0.94295335  0.22468366  0.56428924  0.03511806  0.29419826   0.08294576  0.48856033  0.03630532  0.31331159  0.78740309  0.23705165   0.84990725  0.1074811   0.57559588  0.16272363  0.70942876  0.08646812   0.40943693  0.45347046  0.88936544  0.84876933  0.14973636  0.07071327   0.8217045   0.62630925  0.21934019  0.26636351  0.77774771  0.50519164   0.17415468  0.81303209  0.24776513  0.76183661  0.96904949  0.69137335   0.3771437   0.97540786  0.0369913   0.10408828
16389-27893-20763	 0.5876246   0.52522483  0.12386973  0.45137109  0.29559866  0.3923917   0.68147691  0.19331406  0.33870198  0.23594768  0.18806312  0.59620513   0.49065236  0.83897408  0.25358634  0.31180726  0.72859381  0.24795028   0.41543619  0.96509504  0.62716317  0.51912026  0.63571542  0.46174645   0.81607641  0.90584788  0.60269568  0.44806594  0.66627463  0.55830502   0.35943584  0.51201945  0.53941935  0.41096549  0.61383646  0.55553513   0.98134005  0.33064359  0.88602495  0.02314948  0.65402741  0.88286779   0.70408541  0.57517134  0.08518144  0.09810693  0.80229549  0.64324268   0.94057371  0.65765905  0.80263624  0.10747249  0.7410387   0.31806585   0.7009693   0.76965195  0.98947285  0.9518525   0.86181218  0.1731279   0.8482626   0.02860205  0.63179863  0.70785759  0.17618299  0.74298742   0.40489585  0.45102162  0.96085043  0.71506724  0.74813674  0.1283595   0.3715925   0.59294106  0.28388301  0.86234291  0.70281721  0.39261648   0.4778676   0.46251588  0.79583905  0.09803695  0.13545675  0.34810306   0.57007406  0.49688006  0.1124961   0.38992091  0.41358209  0.99765229   0.2839527   0.31720552  0.22245117  0.29321434  0.22588624  0.88060277   0.85292407  0.69626971  0.52799946  0.40748872
16463-6205-4535	 0.42673162  0.46785099  0.77480256  0.75206113  0.58979816  0.1641244   0.9924781   0.08147431  0.45923363  0.24076915  0.02909548  0.1735927   0.45108184  0.44309029  0.43102262  0.55588416  0.28311522  0.68981296   0.54192617  0.36950881  0.91533614  0.84887634  0.98765013  0.41345417   0.30348191  0.63335977  0.59188406  0.01306847  0.86769103  0.12046353   0.6664496   0.9473543   0.89868262  0.23810549  0.68372889  0.83125631   0.22318192  0.78536448  0.62034151  0.69034719  0.3276753   0.40494348   0.37224185  0.40956663  0.79848503  0.92746866  0.46968211  0.99730016   0.93520086  0.56038083  0.57975669  0.91468126  0.96981266  0.05985213   0.37634986  0.80148856  0.7384347   0.86697798  0.56001284  0.76211306   0.67924014  0.54061011  0.20098631  0.63237249  0.71016384  0.68441741   0.56134834  0.3508511   0.12175625  0.58360758  0.4222305   0.62515732   0.24521458  0.7556833   0.48464832  0.96329104  0.72649759  0.70684411   0.37254239  0.19993745  0.60231092  0.27709214  0.19400135  0.6871116   0.11404252  0.45758068  0.93378404  0.5865394   0.25604439  0.16778922   0.18343498  0.2033238   0.70072284  0.60689769  0.81529565  0.52450145   0.15658427  0.35755693  0.9101314   0.07382453
16639-21149-21970	 0.89537273  0.98640714  0.47017812  0.60064569  0.88623009  0.41777347   0.54543526  0.07876931  0.15593839  0.8856442   0.817872    0.6307027   0.88887939  0.74915858  0.22759401  0.20464745  0.75796394  0.75064575   0.34518321  0.69507352  0.30888493  0.18604064  0.15827688  0.75602024   0.85346934  0.21431295  0.95072311  0.68001612  0.5805435   0.99181151   0.97370685  0.34145359  0.48525995  0.77068708  0.89459958  0.76096195   0.55497834  0.47339219  0.21884463  0.51259864  0.11059955  0.8063891   0.23017212  0.19963421  0.82097815  0.69759562  0.53002937  0.19219845   0.55688504  0.98115361  0.41709481  0.95305374  0.73206643  0.68031548   0.12266153  0.11831704  0.61863892  0.18657241  0.78660189  0.27763166   0.84222551  0.46430543  0.45383003  0.2712228   0.97103425  0.48909524   0.91515485  0.4217417   0.1244358   0.46461586  0.03133591  0.9911707   0.25448963  0.97466716  0.02219351  0.85293405  0.41889926  0.73535893   0.25008313  0.73022232  0.36804242  0.04451062  0.0458561   0.5102898   0.84060561  0.52572262  0.71541406  0.32859362  0.68093586  0.1630925   0.52099807  0.71447237  0.0479548   0.35796041  0.7354128   0.86485423   0.81052139  0.55348711  0.66712049  0.46723307
16924-23790-9737	 0.91302578  0.82611365  0.7004991   0.41980244  0.74032559  0.17203253   0.49673886  0.11140234  0.88535475  0.78723004  0.49166641  0.66654354   0.5928574   0.72419248  0.31000065  0.08139278  0.4771705   0.34314337   0.01858723  0.96619836  0.38462801  0.48383156  0.08137362  0.28648675   0.87078666  0.64384611  0.34126377  0.96963627  0.12291489  0.14216949   0.36836843  0.54592522  0.33312625  0.72451016  0.08466003  0.59707089   0.48707347  0.31215785  0.43306111  0.32464263  0.0736584   0.6897593   0.60056703  0.3765781   0.59551795  0.37552584  0.51795182  0.35465341   0.72030003  0.80452286  0.93495626  0.94936874  0.99551689  0.72803296   0.53976546  0.17814209  0.4991898   0.04515812  0.96737077  0.26423288   0.62669491  0.25794065  0.45543623  0.51666544  0.70625776  0.89937975   0.52568091  0.60738828  0.39459404  0.82766569  0.59065772  0.79283415   0.45506016  0.58010563  0.67881338  0.49497238  0.88868371  0.32371576   0.41222075  0.94012011  0.91069305  0.2585168   0.37667695  0.69252282   0.85803148  0.67019911  0.21083394  0.20817515  0.8369385   0.23267123   0.89261555  0.56535435  0.61114274  0.65874814  0.51329313  0.79247975   0.49121781  0.03330993  0.80803734  0.25997492
16942-7291-31748	 0.12549527  0.47507446  0.05869329  0.39643741  0.46304265  0.67862418   0.40070738  0.01785681  0.70959496  0.57802488  0.25546143  0.94514578   0.83813401  0.16488811  0.19122254  0.59306572  0.23666335  0.65017194   0.20226174  0.71057656  0.5222405   0.60891097  0.91244041  0.10688989   0.37150333  0.6451424   0.09589601  0.02078885  0.77518818  0.24518616   0.54068335  0.70604203  0.98267077  0.83159206  0.11989695  0.42290769   0.16237445  0.33956585  0.43879689  0.15748191  0.92962132  0.03144419   0.1807824   0.02657885  0.1390038   0.93720692  0.63354646  0.81881913   0.23640579  0.62041977  0.31085148  0.26083598  0.58039135  0.2765673   0.6940615   0.9434747   0.49989025  0.74094776  0.69176385  0.40456985   0.56888147  0.45162697  0.16861729  0.18320452  0.71378085  0.92121812   0.62908014  0.95579258  0.10384627  0.00522063  0.44263209  0.3717609   0.92991903  0.81912852  0.44854464  0.12485052  0.67535296  0.03455075   0.23362509  0.47167831  0.76730105  0.21345328  0.31025161  0.94065858   0.49610346  0.72903221  0.62974836  0.55787004  0.018569    0.14385931   0.32816622  0.65922076  0.61587613  0.8997412   0.41005717  0.39252162   0.83625492  0.52990842  0.09804977  0.97210829
16950-23817-26280	 0.63586332  0.39929063  0.62855904  0.32463336  0.99097708  0.72714852   0.10501597  0.88254438  0.81520801  0.73440407  0.38399217  0.18401029   0.43551052  0.27740893  0.6439114   0.33884901  0.67831181  0.49178491   0.97054533  0.90844619  0.02588432  0.84933346  0.2443404   0.39770873   0.76720836  0.45022805  0.89589811  0.09898008  0.240909    0.43847452   0.53674499  0.67166169  0.61445812  0.05164085  0.22260832  0.82594137   0.62791478  0.37323267  0.94202617  0.8192207   0.18947953  0.18412642   0.4008539   0.5773915   0.50477725  0.46027923  0.9490231   0.33690388   0.49227234  0.99413614  0.56935222  0.89123203  0.02881041  0.03384843   0.93047711  0.32251799  0.02575937  0.17343547  0.63528893  0.8864122   0.56323816  0.5736534   0.46417587  0.16996199  0.05304228  0.9356173   0.97141452  0.18369995  0.36555234  0.56415612  0.04440239  0.16941022   0.41542465  0.21419372  0.51412815  0.23767268  0.66224955  0.61811121   0.80962767  0.09876152  0.00672095  0.1632948   0.20373184  0.27694107   0.87647634  0.27816444  0.35230001  0.29914419  0.12429874  0.14337674   0.46119368  0.1426538   0.29207939  0.25124695  0.60067502  0.5156986   0.98333891  0.58189415  0.02225202  0.07964804
16978-5928-18066	 0.85102027  0.14365619  0.48443552  0.09376127  0.0977503   0.99205752   0.11507911  0.76167141  0.46320825  0.133089    0.82730409  0.85275532   0.06085638  0.06751107  0.52904396  0.33933782  0.60152918  0.99326124   0.56663477  0.12113474  0.7322144   0.09598672  0.86109293  0.18416004   0.01941983  0.5080206   0.15320118  0.99158515  0.68382979  0.90088869   0.26913393  0.57669574  0.66653918  0.77558571  0.99042906  0.62919016   0.08864767  0.10436894  0.17642764  0.27574298  0.40636381  0.62998661   0.79291087  0.84060951  0.90557803  0.71776373  0.31880864  0.96775872   0.51042119  0.40666625  0.30388528  0.08330754  0.62244922  0.52466168   0.8024507   0.13422511  0.06951558  0.66514912  0.43413752  0.93609254   0.0727739   0.14247773  0.22511146  0.25756836  0.30913378  0.46456217   0.48132286  0.41942614  0.54798478  0.96219843  0.79549198  0.10086876   0.30166152  0.72278044  0.60647963  0.64072921  0.38792448  0.73107496   0.35775886  0.54190548  0.99424756  0.37432981  0.25619489  0.18443613   0.47470064  0.02058025  0.74999004  0.32664526  0.47588825  0.81468046   0.89425428  0.71045036  0.19571919  0.6871537   0.59064493  0.09565532   0.08040336  0.56523693  0.85317956  0.22448213
16987-26941-2540	 0.0517294   0.99212797  0.72712362  0.77624773  0.59151248  0.37569874   0.8045889   0.23779268  0.63613545  0.50282562  0.25269756  0.65995715   0.71242194  0.52675519  0.28396219  0.93090056  0.25812495  0.20582744   0.18812296  0.0085714   0.75357604  0.42040228  0.06194755  0.07377503   0.70552196  0.97053087  0.23872266  0.16577651  0.40819041  0.5567655   0.9656366   0.8584245   0.71786363  0.96726366  0.89296786  0.75453868   0.14914734  0.8431722   0.80640331  0.65209946  0.72856924  0.29949389   0.23053885  0.4604517   0.0405762   0.14340796  0.91688432  0.82250729   0.83117004  0.44168741  0.81878425  0.65343799  0.95706931  0.24110727   0.05860471  0.4483785   0.7424949   0.87489253  0.48436606  0.13979772   0.6571855   0.02055966  0.99454593  0.2679215   0.95508271  0.43633023   0.29815332  0.19680909  0.0299954   0.22839024  0.84877721  0.63929021   0.50186491  0.78957861  0.73233492  0.11564516  0.70526784  0.6922158   0.31088982  0.90417679  0.09523497  0.76810715  0.80431826  0.36207237   0.02489259  0.6902562   0.06385431  0.30990385  0.74409618  0.43311401   0.2097315   0.0205671   0.32451127  0.5700541   0.17707259  0.96128315   0.2145105   0.04464412  0.52283142  0.85659545
17254-29128-26082	  1.26682565e-01   8.37658551e-01   3.93437767e-01   8.80198392e-01    8.43283080e-01   8.70473572e-01   8.55871977e-01   5.21956729e-01    5.30015185e-01   6.24034833e-01   6.18972645e-01   7.47555570e-01    2.98893899e-02   1.00638694e-01   2.42729185e-01   1.09980237e-01    6.96775333e-01   6.47228172e-01   6.45060240e-01   4.65879095e-01    7.61695075e-01   5.32029230e-01   6.79983096e-01   4.61722468e-01    5.35004909e-02   2.23014551e-01   9.22699515e-01   1.24056814e-01    2.94936770e-01   5.97339392e-01   1.87896381e-01   1.32870336e-02    3.20097819e-01   8.15062787e-01   2.17234656e-02   4.12039345e-01    6.76662513e-01   4.60924625e-01   5.01062295e-01   5.74377108e-02    4.72551762e-01   2.10823310e-02   2.85084659e-01   6.22551411e-01    9.88754895e-01   8.34855298e-01   3.89409973e-01   3.99093317e-01    1.05510836e-01   9.74128176e-01   2.25243992e-02   4.78675457e-01    1.74484918e-01   3.58804450e-01   1.23891190e-01   9.89705744e-01    6.40374128e-01   6.72903060e-01   1.78570222e-04   5.81035971e-01    9.46217888e-01   6.86981226e-01   8.93969024e-01   4.88805452e-01    4.49894899e-01   8.21393607e-01   4.95587863e-01   6.48894863e-01    9.62343051e-02   9.17747167e-01   7.33819525e-01   1.40117358e-02    5.42402970e-01   4.63063437e-01   7.03685873e-01   3.09291194e-01    1.09982374e-01   3.49167934e-01   9.41781252e-01   8.50953860e-01    1.82942011e-01   2.61690500e-01   4.74250296e-01   7.45901567e-01    7.46445598e-01   1.51492831e-01   3.83637559e-01   3.57623844e-01    3.23905027e-01   2.44988895e-01   6.69775094e-01   3.16405188e-01    6.25278418e-01   7.78017651e-01   9.97779679e-01   4.49182217e-01    6.68308724e-01   5.03839363e-01   8.19512782e-01   6.16834985e-01
17260-14082-6865	 0.59202946  0.73605304  0.90686703  0.00347267  0.34639137  0.51566143   0.84287427  0.02869844  0.09451128  0.91845056  0.475022    0.59342472   0.21824945  0.8229563   0.12239015  0.41355071  0.41838501  0.34437432   0.62194937  0.80097662  0.63893621  0.46457904  0.27132791  0.70951413   0.07067825  0.30319115  0.36817478  0.96420919  0.16513799  0.82190498   0.49379336  0.61933791  0.07103543  0.59489762  0.68234894  0.02288496   0.18532179  0.84443888  0.9895497   0.02578743  0.91422905  0.60000244   0.11520366  0.47246645  0.91725007  0.90091883  0.60762509  0.62514029   0.22314796  0.41776669  0.85414569  0.10108063  0.4626932   0.28804612   0.72411415  0.00587871  0.0220045   0.69218417  0.2409359   0.42933857   0.57599461  0.10443834  0.92556546  0.11264436  0.89622692  0.47069428   0.30429584  0.08720538  0.31038939  0.11873735  0.16634922  0.40909986   0.75177537  0.69709777  0.90722939  0.83289032  0.99743007  0.73554233   0.23295447  0.18019052  0.83745264  0.03934134  0.56420845  0.23599282   0.84946427  0.73974622  0.21997599  0.90323735  0.42307785  0.91485724   0.58239877  0.7335135   0.86939744  0.30154544  0.41885184  0.27423718   0.03314833  0.65245129  0.33584263  0.65441275
